route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,etm_id
1120,509_3,112__0__101__TZM__509__3__509__3,,0,,[@6.0.22024228@]2,,2,101
9,CCL MTuWThF-XHol,CCL__0__10511__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10511
20,25_1,2__0__569__NBM__25__1__25__1,,0,,[@364.0.23226994@]1,,2,569
2200,308_5,220__1__736__TZM__308__5__308__5,,1,,[@356.0.45924825@]2,,2,736
1300,408_4,130__0__725__TZM__408__4__408__4,,0,,[@364.0.17527495@]3,,2,725
7,6171,AX__0__199__MNM__6171__6171,,0,,[@366.0.7673003@]1,,2,199
2260,301_6,226__0__419__TZM__301__6__301__6,,0,,[@356.0.45924848@]6,,2,419
600,3122,60__1__132__MNM__3122__3122,,1,,[@356.0.29339884@]1,,2,132
6,Rail MTuWThF-XHol,JVL__1__9253__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9253
2260,309_4,226__0__447__TZM__309__4__309__4,,0,,[@356.0.45924848@]6,,2,447
9,CCL Sa,CCL__1__10668__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10668
1100,501_9,110__0__713__TZM__501__9__501__9,,0,,[@356.0.42935074@]3,,2,713
2200,305_4,220__0__739__TZM__305__4__305__4,,0,,[@356.0.45924825@]3,,2,739
5,Rail MTuWThF-XHol,HVL__0__3648__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608367@]HVL:793#24218#24233,,2,3648
140,33,14__1__730__NBM__33__33,,1,,[@364.0.23225636@]5,,2,730
120,19,12__1__716__NBM__19__19,,1,,[@364.0.23227021@]1,,2,716
140,13_1,14__1__444__NBM__13__1__13__1,,1,,[@364.0.23225636@]5,,2,444
2,Rail MTuWThF-XHol,KPL__1__6213__RAIL__Rail_MTuWThF-XHol,C=Cycles are excluded from this service,1,,[@6.0.20608271@]KPL:810#24417#24424,,2,6213
5,Rail MTuWThF-XHol,HVL__1__4611__RAIL__Rail_MTuWThF-XHol,C=Cycles are excluded from this service,1,,[@6.0.20608367@]HVL:786#24145#24152,,2,4611
200,15_3,20__0__409__NBM__15__3__15__3,,0,,[@360.0.6960769@]1,,2,409
2620,7712,262__0__405__UZM__7712__7712,,0,,[@366.0.28965575@]1,,2,405
70,108_6,7__0__456__TZM__108__6__108__6,,0,,[@364.0.17528115@]2,,2,456
2200,306_5,220__1__704__TZM__306__5__306__5,,1,,[@356.0.45924825@]2,,2,704
70,119_3,7__1__746__TZM__119__3__119__3,,1,,[@364.0.17528115@]1,,2,746
1300,403_4,130__0__753__TZM__403__4__403__4,,0,,[@364.0.17527495@]3,,2,753
1200,408_6,120__0__213__TZM__408__6__408__6,,0,,[@364.0.17527449@]1,,2,213
9,CCL Sa,CCL__1__10356__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10356
1200,409_5,120__1__120__TZM__409__5__409__5,,1,,[@364.0.17527449@]2,,2,120
1700,602_11,170__0__711__TZM__602__11__602__11,,0,,[@356.0.42935339@]170:564#18381#18436,,2,711
2800,211_1,280__0__120__UZM__211__1__211__1,C=Continues to Coastlands,0,,[@6.0.7180610@]2,,2,120
230,108_4,23__0__411__TZM__108__4__108__4,,0,,[@364.0.17529510@]2,,2,411
7,6032,AX__0__115__MNM__6032__6032,,0,,[@366.0.7673003@]1,,2,115
6,Rail Sa,JVL__1__9385__RAIL__Rail_Sa,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9385
2610,22_4,261__1__146__UZM__22__4__22__4,,1,,[@366.0.28965564@]2,,2,146
1110,507_3,111__0__449__TZM__507__3__507__3,,0,,[@364.0.17527741@]3,,2,449
9,CCL MTuWThF-XHol,CCL__1__10581__WCCL__CCL_MTuWThF-XHol,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10581
1100,513_5,110__0__181__TZM__513__5__513__5,,0,,[@356.0.42935074@]3,,2,181
20,39_2,2__0__504__NBM__39__2__39__2,,0,,[@364.0.23226994@]5,,2,504
140,4_3,14__0__745__NBM__4__3__4__3,,0,,[@364.0.23225636@]2,,2,745
2500,41_3,250__0__145__UZM__41__3__41__3,vJ=Travels via Jeep Road,0,,[@366.0.28965531@]4,,2,145
170,105_5,17__0__421__TZM__105__5__105__5,,0,,[@364.0.17529728@]2,,2,421
2000,902_3,200__0__115__TZM__902__3__902__3,,0,,[@356.0.69435742@]1,,2,115
1200,407_7,120__0__185__TZM__407__7__407__7,,0,,[@364.0.17527449@]1,,2,185
20,28_2,2__0__524__NBM__28__2__28__2,,0,,[@364.0.23226994@]5,,2,524
20,41_1,2__0__529__NBM__41__1__41__1,,0,,[@364.0.23226994@]1,,2,529
30,24_2,3__0__405__NBM__24__2__24__2,,0,,[@360.0.6959122@]3,,2,405
2300,301_5,230__1__718__TZM__301__5__301__5,,1,,[@356.0.45924869@]230:656#21228#21251,,2,718
190,104_6,19__0__411__TZM__104__6__104__6,,0,,[@364.0.17528164@]1,,2,411
120,11_3,12__1__440__NBM__11__3__11__3,,1,,[@364.0.23227021@]1,,2,440
170,108_3,17__0__703__TZM__108__3__108__3,,0,,[@364.0.17529728@]2,,2,703
600,2052,60__0__431__MNM__2052__2052,,0,,[@356.0.29339884@]2,,2,431
20,3_2,2__0__419__NBM__3__2__3__2,,0,,[@364.0.23226994@]5,,2,419
30,40_1,3__0__477__NBM__40__1__40__1,,0,,[@360.0.6959122@]3,,2,477
600,3202,60__1__118__MNM__3202__3202,,1,,[@356.0.29339884@]1,,2,118
210,35_2,21__1__414__NBM__35__2__35__2,,1,,[@364.0.23227109@]1,,2,414
3,Rail MTuWThF-XHol,MEL__1__5635__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608303@]MEL:826#24532#24535,,2,5635
2,Rail SaSu+Hol,KPL__0__6416__RAIL__Rail_SaSu+Hol,,0,,[@6.0.20608271@]KPL:815#24440#24452,,2,6416
170,211_6,17__1__416__TZM__211__6__211__6,,1,,[@364.0.17529728@]1,,2,416
200,45_1,20__1__416__NBM__45__1__45__1,,1,,[@360.0.6960769@]2,,2,416
180,5_1,18__1__414__NBM__5__1__5__1,,1,,[@364.0.23225663@]1,,2,414
7,7042,AX__1__682__MNM__7042__7042,,1,,[@366.0.7673003@]2,,2,682
9,CCL MTuWThF-XHol,CCL__1__10347__WCCL__CCL_MTuWThF-XHol,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10347
250,206_8,25__1__714__TZM__206__8__206__8,,1,,[@6.0.22281071@]2,,2,714
2000,1001_11,200__1__704__TZM__1001__11__1001__11,,1,,[@356.0.69435742@]2,,2,704
140,38,14__0__727__NBM__38__38,,0,,[@364.0.23225636@]2,,2,727
4,Rail 1 MTuWTuF-XHol BRT Xmas,WRL__1__1607__RAIL__Rail_1_MTuWTuF-XHol_BRT_Xmas,,1,,[@364.0.10228291@]3,,2,1607
7,6132,AX__1__226__MNM__6132__6132,,1,,[@366.0.7673003@]2,,2,226
120,26,12__1__712__NBM__26__26,,1,,[@364.0.23227021@]1,,2,712
190,104_4,19__0__403__TZM__104__4__104__4,,0,,[@364.0.17528164@]1,,2,403
210,35_2,21__1__418__NBM__35__2__35__2,,1,,[@364.0.23227109@]1,,2,418
390,142_4,39__1__194__TZM__142__4__142__4,,1,,[@360.0.76578843@]1,,2,194
7,6171,AX__0__231__MNM__6171__6171,,0,,[@366.0.7673003@]1,,2,231
600,2021,60__0__419__MNM__2021__2021,,0,,[@356.0.29339884@]2,,2,419
830,201,83__0__729__NBM__201__201,,0,,[@364.0.23226528@]83:382#12651#12715,,2,729
1100,503_5,110__1__146__TZM__503__5__503__5,,1,,[@356.0.42935074@]81537888,,2,146
30,230,3__1__400__NBM__230__230,,1,,[@360.0.6959122@]1,,2,400
10,210_7,1__0__521__TZM__210__7__210__7,,0,,[@364.0.17528045@]7,,2,521
7,7072,AX__1__696__MNM__7072__7072,,1,,[@366.0.7673003@]2,,2,696
120,4_2,12__1__450__NBM__4__2__4__2,,1,,[@364.0.23227021@]1,,2,450
5,Rail SaSu+Hol,HVL__1__3817__RAIL__Rail_SaSu+Hol,,1,,[@6.0.20608367@]HVL:783#24101#24116,,2,3817
120,42_1,12__0__413__NBM__42__1__42__1,,0,,[@364.0.23227021@]2,,2,413
250,101_1,25__1__410__TZM__101__1__101__1,,1,,[@6.0.22281071@]2,,2,410
1210,401_5,121__0__421__TZM__401__5__401__5,,0,,[@356.0.42934812@]1,,2,421
2620,7707,262__1__408__UZM__7707__7707,,1,,[@366.0.28965575@]2,,2,408
9,CCL MTuWThF-XHol,CCL__0__10595__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10595
1120,502_5,112__0__415__TZM__502__5__502__5,,0,,[@6.0.22024228@]2,,2,415
2040,801_9,204__1__100__TZM__801__9__801__9,,1,,[@6.0.22551316@]204:599#19378#19389,,2,100
1600,603_4,160__1__702__TZM__603__4__603__4,,1,,[@356.0.42935312@]160:541#17580#17616,,2,702
30,37,3__0__705__NBM__37__37,,0,,[@360.0.6959122@]2,,2,705
2610,7711,261__1__420__UZM__7711__7711,,1,,[@366.0.28965564@]2,,2,420
2600,1109,260__0__709__UZM__1109__1109,,0,,[@366.0.28965553@]2,,2,709
4,Rail 1 MTuWTuF-XHol BRT Xmas,WRL__0__9925__RAIL__Rail_1_MTuWTuF-XHol_BRT_Xmas,,0,,[@356.0.69433816@]WRL:841#24640#24650,,2,9925
70,109_4,7__1__434__TZM__109__4__109__4,,1,,[@364.0.17528115@]1,,2,434
1110,1122,111__0__183__TZM__1122__1122,CU=On school days commences from Upper Hutt College,0,,[@364.0.17527741@]2,,2,183
2610,10_4,261__0__129__UZM__10__4__10__4,,0,,[@366.0.28965564@]1,,2,129
6,Rail XmasWeek 5-6Jan,JVL__0__9330__RAIL__Rail_XmasWeek_5-6Jan,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9330
2300,304_5,230__0__172__TZM__304__5__304__5,,0,,[@356.0.45924869@]230:660#21265#21288,,2,172
1500,601_5,150__1__148__TZM__601__5__601__5,,1,,[@6.0.21845698@]2,,2,148
1100,508_3,110__1__150__TZM__508__3__508__3,,1,,[@356.0.42935074@]81537888,,2,150
30,6_3,3__1__464__NBM__6__3__6__3,,1,,[@360.0.6959122@]1,,2,464
1200,403_4,120__1__730__TZM__403__4__403__4,,1,,[@364.0.17527449@]2,,2,730
240,110,24__1__704__TZM__110__110,,1,,[@364.0.17528180@]1,,2,704
180,38,18__0__725__NBM__38__38,,0,,[@364.0.23225663@]2,,2,725
30,38_3,3__0__439__NBM__38__3__38__3,,0,,[@360.0.6959122@]2,,2,439
2600,34_4,260__0__145__UZM__34__4__34__4,,0,,[@366.0.28965553@]2,,2,145
1600,402_8,160__0__173__TZM__402__8__402__8,,0,,[@356.0.42935312@]4,,2,173
10,205_7,1__0__501__TZM__205__7__205__7,,0,,[@364.0.17528045@]12,,2,501
6,Rail Sa,JVL__1__9395__RAIL__Rail_Sa,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9395
2300,303_8,230__1__414__TZM__303__8__303__8,,1,,[@356.0.45924869@]230:656#21228#21251,,2,414
2,Rail MTuWThF-XHol,KPL__0__6352__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:820#24487#24499,,2,6352
120,26,12__0__705__NBM__26__26,,0,,[@364.0.23227021@]2,,2,705
2200,311_8,220__0__452__TZM__311__8__311__8,,0,,[@356.0.45924825@]1,,2,452
1500,415_4,150__1__408__TZM__415__4__415__4,,1,,[@6.0.21845698@]2,,2,408
220,21,22__1__714__NBM__21__21,,1,,[@364.0.23227132@]5,,2,714
7,6031,AX__1__128__MNM__6031__6031,,1,,[@366.0.7673003@]2,,2,128
70,112_5,7__1__424__TZM__112__5__112__5,,1,,[@364.0.17528115@]1,,2,424
140,22_1,14__0__403__NBM__22__1__22__1,,0,,[@364.0.23225636@]2,,2,403
2900,450_1,290__0__101__UZM__450__1__450__1,,0,,[@364.0.36724235@]2,,2,101
2200,309_4,220__1__436__TZM__309__4__309__4,,1,,[@356.0.45924825@]2,,2,436
1110,505_4,111__0__409__TZM__505__4__505__4,,0,,[@364.0.17527741@]3,,2,409
600,3371,60__0__101__MNM__3371__3371,,0,,[@356.0.29339884@]2,,2,101
1100,513_4,110__0__479__TZM__513__4__513__4,,0,,[@356.0.42935074@]3,,2,479
7,6112,AX__0__229__MNM__6112__6112,,0,,[@366.0.7673003@]1,,2,229
520,2112,52__1__442__MNM__2112__2112,,1,,[@360.0.6959370@]52:307#10264#10319,,2,442
1150,527_2,115__0__113__TZM__527__2__527__2,,0,,[@364.0.36724745@]115:457#14567#14629,,2,113
1100,509_2,110__0__449__TZM__509__2__509__2,,0,,[@356.0.42935074@]3,,2,449
9,CCL Su+Hol-Xmas,CCL__1__10502__WCCL__CCL_Su+Hol-Xmas,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10502
1200,418_2,120__1__430__TZM__418__2__418__2,,1,,[@364.0.17527449@]2,,2,430
180,18_1,18__0__423__NBM__18__1__18__1,,0,,[@364.0.23225663@]2,,2,423
1140,504_5,114__0__419__TZM__504__5__504__5,,0,,[@356.0.42935130@]2,,2,419
9,CCL MTuWThF-XHol,CCL__0__10469__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10469
2,Rail MTuWThF-XHol,KPL__1__6241__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608271@]KPL:810#24417#24424,,2,6241
2,Rail XmasWeek 5-6Jan,KPL__1__6423__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6423
4,Rail 2 MTuWTuF-XHol BRT Train Xmas,WRL__0__1610__RAIL__Rail_2_MTuWTuF-XHol_BRT_Train_Xmas,,0,,[@356.0.69433816@]WRL:841#24640#24650,,2,1610
220,10_1,22__0__423__NBM__10__1__10__1,,0,,[@364.0.23227132@]6,,2,423
220,31_1,22__0__413__NBM__31__1__31__1,,0,,[@364.0.23227132@]6,,2,413
1140,527_2,114__1__112__TZM__527__2__527__2,,1,,[@356.0.42935130@]114:450#14408#14428,,2,112
10,205_9,1__0__483__TZM__205__9__205__9,,0,,[@364.0.17528045@]7,,2,483
1300,415_5,130__0__167__TZM__415__5__415__5,,0,,[@364.0.17527495@]3,,2,167
10,213_3,1__1__790__TZM__213__3__213__3,,1,,[@364.0.17528045@]5,,2,790
70,109_4,7__0__405__TZM__109__4__109__4,,0,,[@364.0.17528115@]2,,2,405
1500,405_4,150__1__432__TZM__405__4__405__4,,1,,[@6.0.21845698@]2,,2,432
580,3091,58__0__113__MNM__3091__3091,,0,,[@360.0.6959415@]58:775#23916#23949,,2,113
30,13_1,3__0__415__NBM__13__1__13__1,,0,,[@360.0.6959122@]2,,2,415
1600,606_1,160__1__134__TZM__606__1__606__1,,1,,[@356.0.42935312@]160:542#17618#17664,,2,134
30,3_4,3__1__718__NBM__3__4__3__4,,1,,[@360.0.6959122@]4,,2,718
1600,605_3,160__1__434__TZM__605__3__605__3,,1,,[@356.0.42935312@]160:542#17618#17664,,2,434
9,CCL Su+Hol-Xmas,CCL__0__10588__WCCL__CCL_Su+Hol-Xmas,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10588
140,13_2,14__0__433__NBM__13__2__13__2,,0,,[@364.0.23225636@]2,,2,433
20,25_2,2__1__578__NBM__25__2__25__2,,1,,[@364.0.23226994@]2,,2,578
1200,414_4,120__0__173__TZM__414__4__414__4,,0,,[@364.0.17527449@]1,,2,173
1100,505_3,110__0__711__TZM__505__3__505__3,,0,,[@356.0.42935074@]3,,2,711
4,Rail 1 MTuWTuF-XHol BRT Xmas,WRL__0__9922__RAIL__Rail_1_MTuWTuF-XHol_BRT_Xmas,,0,,[@364.0.10228291@]4,,2,9922
1500,406_4,150__1__702__TZM__406__4__406__4,,1,,[@6.0.21845698@]2,,2,702
2,Rail MTuWThF-XHol,KPL__0__6354__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:820#24487#24499,,2,6354
370,118_1,37__1__100__NBM__118__1__118__1,,1,,[@360.0.6959359@]2,,2,100
10,214_8,1__0__469__TZM__214__8__214__8,,0,,[@364.0.17528045@]12,,2,469
10,203_7,1__1__770__TZM__203__7__203__7,,1,,[@364.0.17528045@]3,,2,770
6,Rail MTuWThF-XHol,JVL__1__9225__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9225
2900,7750,290__0__405__UZM__7750__7750,,0,,[@364.0.36724235@]1,,2,405
190,102_3,19__0__415__TZM__102__3__102__3,,0,,[@364.0.17528164@]1,,2,415
1700,603_5,170__0__427__TZM__603__5__603__5,,0,,[@356.0.42935339@]170:564#18381#18436,,2,427
120,25_1,12__0__455__NBM__25__1__25__1,,0,,[@364.0.23227021@]2,,2,455
170,203_11,17__1__428__TZM__203__11__203__11,,1,,[@364.0.17529728@]1,,2,428
1120,502_6,112__0__111__TZM__502__6__502__6,,0,,[@6.0.22024228@]2,,2,111
30,205_2,3__0__459__NBM__205__2__205__2,,0,,[@360.0.6959122@]2,,2,459
2610,33_5,261__1__104__UZM__33__5__33__5,,1,,[@366.0.28965564@]2,,2,104
600,3122,60__0__127__MNM__3122__3122,,0,,[@356.0.29339884@]2,,2,127
2500,8_3,250__0__143__UZM__8__3__8__3,,0,,[@366.0.28965531@]1,,2,143
20,8_2,2__1__534__NBM__8__2__8__2,,1,,[@364.0.23226994@]2,,2,534
2360,302_3,236__0__711__TZM__302__3__302__3,,0,,[@356.0.45924880@]236:670#21452#21487,,2,711
10,218_1,1__1__496__TZM__218__1__218__1,,1,,[@364.0.17528045@]5,,2,496
6,Rail MTuWThF-XHol,JVL__0__9258__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9258
1700,602_7,170__0__445__TZM__602__7__602__7,,0,,[@356.0.42935339@]170:564#18381#18436,,2,445
2010,701,201__0__103__TZM__701__701,,0,,[@6.0.22551220@]201:593#19283#19303,,2,103
200,15_3,20__1__402__NBM__15__3__15__3,,1,,[@360.0.6960769@]2,,2,402
5,Rail MTuWThF-XHol,HVL__1__3637__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608367@]HVL:783#24101#24116,,2,3637
1500,406_4,150__0__715__TZM__406__4__406__4,,0,,[@6.0.21845698@]3,,2,715
7,6031,AX__0__105__MNM__6031__6031,,0,,[@366.0.7673003@]1,,2,105
220,20,22__1__704__NBM__20__20,,1,,[@364.0.23227132@]5,,2,704
2200,303_8,220__0__404__TZM__303__8__303__8,,0,,[@356.0.45924825@]1,,2,404
20,28_2,2__1__462__NBM__28__2__28__2,,1,,[@364.0.23226994@]2,,2,462
2,Rail MTuWThF-XHol,KPL__1__6335__RAIL__Rail_MTuWThF-XHol,,1,,[@6.0.20608271@]KPL:808#24393#24405,,2,6335
1450,409_4,145__0__403__TZM__409__4__409__4,,0,,[@6.0.21845666@]2,,2,403
230,120_3,23__0__725__TZM__120__3__120__3,,0,,[@364.0.17529510@]2,,2,725
20,14_2,2__1__527__NBM__14__2__14__2,,1,,[@364.0.23226994@]10,,2,527
70,110_5,7__1__494__TZM__110__5__110__5,,1,,[@364.0.17528115@]1,,2,494
1100,508_3,110__0__131__TZM__508__3__508__3,,0,,[@356.0.42935074@]3,,2,131
600,3041,60__0__107__MNM__3041__3041,,0,,[@356.0.29339884@]2,,2,107
2500,7710,250__0__409__UZM__7710__7710,,0,,[@366.0.28965531@]1,,2,409
9,CCL MTuWThF-XHol,CCL__1__10695__WCCL__CCL_MTuWThF-XHol,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10695
30,20_1,3__1__412__NBM__20__1__20__1,,1,,[@360.0.6959122@]1,,2,412
2,Rail MTuWThF-XHol,KPL__0__6314__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608271@]KPL:820#24487#24499,,2,6314
600,1021,60__0__705__MNM__1021__1021,,0,,[@356.0.29339884@]2,,2,705
290,114_9,29__1__420__TZM__114__9__114__9,,1,,[@364.0.17529751@]1,,2,420
250,206_13,25__1__720__TZM__206__13__206__13,,1,,[@6.0.22281071@]2,,2,720
1100,511_2,110__0__487__TZM__511__2__511__2,,0,,[@356.0.42935074@]3,,2,487
70,115_5,7__0__439__TZM__115__5__115__5,,0,,[@364.0.17528115@]2,,2,439
9,CCL MTuWThF-XHol,CCL__1__10316__WCCL__CCL_MTuWThF-XHol,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10316
20,8_2,2__1__422__NBM__8__2__8__2,,1,,[@364.0.23226994@]2,,2,422
180,18_2,18__0__423__NBM__18__2__18__2,,0,,[@364.0.23225663@]2,,2,423
140,33_2,14__1__438__NBM__33__2__33__2,,1,,[@364.0.23225636@]5,,2,438
1500,405_4,150__0__401__TZM__405__4__405__4,,0,,[@6.0.21845698@]3,,2,401
250,215_5,25__0__407__TZM__215__5__215__5,,0,,[@6.0.22281071@]1,,2,407
70,108_4,7__0__449__TZM__108__4__108__4,,0,,[@364.0.17528115@]2,,2,449
2,Rail Sa-XSun,KPL__1__6471__RAIL__Rail_Sa-XSun,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6471
10,115_7,1__1__432__TZM__115__7__115__7,,1,,[@364.0.17528045@]5,,2,432
2300,303_6,230__0__174__TZM__303__6__303__6,,0,,[@356.0.45924869@]230:660#21265#21288,,2,174
10,207_7,1__1__702__TZM__207__7__207__7,,1,,[@364.0.17528045@]5,,2,702
250,206_11,25__1__449__TZM__206__11__206__11,,1,,[@6.0.22281071@]2,,2,449
6,Rail Sa,JVL__1__9341__RAIL__Rail_Sa,,1,,[@6.0.20608239@]JVL:801#24315#24322,,2,9341
1500,413_2,150__1__418__TZM__413__2__413__2,,1,,[@6.0.21845698@]2,,2,418
20,35_2,2__1__566__NBM__35__2__35__2,,1,,[@364.0.23226994@]2,,2,566
250,203_11,25__1__441__TZM__203__11__203__11,,1,,[@6.0.22281071@]2,,2,441
9,CCL Sa,CCL__1__10644__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10644
2810,1101,281__0__703__UZM__1101__1101,,0,,[@364.0.10228169@]1,,2,703
560,3091,56__0__101__MNM__3091__3091,,0,,[@360.0.6959393@]56:359#12015#12050,,2,101
210,202_2,21__1__432__NBM__202__2__202__2,,1,,[@364.0.23227109@]1,,2,432
70,109_6,7__0__466__TZM__109__6__109__6,,0,,[@364.0.17528115@]2,,2,466
2,Rail XmasWeek 5-6Jan,KPL__1__6459__RAIL__Rail_XmasWeek_5-6Jan,,1,,[@6.0.20608271@]KPL:807#24379#24391,,2,6459
120,35_2,12__1__414__NBM__35__2__35__2,,1,,[@364.0.23227021@]1,,2,414
190,206_9,19__0__435__TZM__206__9__206__9,,0,,[@364.0.17528164@]1,,2,435
9,CCL Sa,CCL__0__10693__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10693
2800,32_4,280__0__137__UZM__32__4__32__4,,0,,[@6.0.7180610@]1,,2,137
9,CCL Su+Hol-Xmas,CCL__1__10598__WCCL__CCL_Su+Hol-Xmas,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10598
830,205_1,83__1__412__NBM__205__1__205__1,,1,,[@364.0.23226528@]83:378#12562#12628,,2,412
5,Rail MTuWThF-XHol,HVL__0__2632__RAIL__Rail_MTuWThF-XHol,,0,,[@6.0.20608367@]HVL:793#24218#24233,,2,2632
9,CCL MTuWThF-XHol,CCL__0__10481__WCCL__CCL_MTuWThF-XHol,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10481
600,1021,60__1__700__MNM__1021__1021,,1,,[@356.0.29339884@]1,,2,700
2360,302_3,236__1__708__TZM__302__3__302__3,,1,,[@356.0.45924880@]236:664#21302#21336,,2,708
6,Rail Sa,JVL__0__9322__RAIL__Rail_Sa,,0,,[@6.0.20608239@]JVL:803#24333#24340,,2,9322
10,202_7,1__1__490__TZM__202__7__202__7,,1,,[@364.0.17528045@]1,,2,490
1200,409_3,120__0__741__TZM__409__3__409__3,,0,,[@364.0.17527449@]1,,2,741
1600,601_4,160__0__431__TZM__601__4__601__4,,0,,[@356.0.42935312@]5,,2,431
230,115_7,23__0__417__TZM__115__7__115__7,,0,,[@364.0.17529510@]2,,2,417
2300,303_5,230__1__724__TZM__303__5__303__5,,1,,[@356.0.45924869@]230:656#21228#21251,,2,724
200,45_1,20__0__421__NBM__45__1__45__1,,0,,[@360.0.6960769@]1,,2,421
7,7081,AX__0__665__MNM__7081__7081,,0,,[@366.0.7673003@]1,,2,665
600,1021,60__1__704__MNM__1021__1021,,1,,[@356.0.29339884@]1,,2,704
270,111_13,27__1__706__TZM__111__13__111__13,,1,,[@360.0.75333692@]1,,2,706
120,200_1,12__1__452__NBM__200__1__200__1,,1,,[@364.0.23227021@]1,,2,452
4,Rail 2 MTuWTuF-XHol BRT Train Xmas,WRL__0__1604__RAIL__Rail_2_MTuWTuF-XHol_BRT_Train_Xmas,,0,,[@356.0.69433816@]WRL:841#24640#24650,,2,1604
2300,303_6,230__1__194__TZM__303__6__303__6,,1,,[@356.0.45924869@]230:656#21228#21251,,2,194
20,4_2,2__0__413__NBM__4__2__4__2,,0,,[@364.0.23226994@]1,,2,413
9,CCL Sa,CCL__0__10321__WCCL__CCL_Sa,,0,,[@6.0.98043685@]CCL:859#24732#24734,,2,10321
2600,7721,260__1__408__UZM__7721__7721,,1,,[@366.0.28965553@]1,,2,408
340,111_1,34__1__122__NBM__111__1__111__1,,1,,[@364.0.23225745@]3,,2,122
1700,602_6,170__0__701__TZM__602__6__602__6,,0,,[@356.0.42935339@]170:563#18351#18379,,2,701
10,201_8,1__0__499__TZM__201__8__201__8,,0,,[@364.0.17528045@]7,,2,499
7,8011,AX__1__802__MNM__8011__8011,,1,,[@366.0.7673003@]2,,2,802
7,6092,AX__1__200__MNM__6092__6092,,1,,[@366.0.7673003@]2,,2,200
2100,309_3,210__1__720__TZM__309__3__309__3,,1,,[@356.0.45924814@]1,,2,720
170,105_8,17__0__419__TZM__105__8__105__8,,0,,[@364.0.17529728@]2,,2,419
2900,458_1,290__0__125__UZM__458__1__458__1,,0,,[@364.0.36724235@]1,,2,125
1120,510_3,112__0__139__TZM__510__3__510__3,,0,,[@6.0.22024228@]2,,2,139
290,105_5,29__1__404__TZM__105__5__105__5,,1,,[@364.0.17529751@]1,,2,404
1100,503_5,110__0__127__TZM__503__5__503__5,,0,,[@356.0.42935074@]3,,2,127
140,13_2,14__0__445__NBM__13__2__13__2,,0,,[@364.0.23225636@]2,,2,445
2200,308_6,220__0__421__TZM__308__6__308__6,,0,,[@356.0.45924825@]1,,2,421
9,CCL Sa,CCL__1__10578__WCCL__CCL_Sa,,1,,[@6.0.98043685@]CCL:857#24726#24728,,2,10578
7,6042,AX__0__161__MNM__6042__6042,,0,,[@366.0.7673003@]1,,2,161
30,21,3__0__709__NBM__21__21,,0,,[@360.0.6959122@]2,,2,709
250,102_6,25__1__419__TZM__102__6__102__6,,1,,[@6.0.22281071@]2,,2,419
30,29,3__0__747__NBM__29__29,,0,,[@360.0.6959122@]3,,2,747
140,4,14__0__745__NBM__4__4,,0,,[@364.0.23225636@]2,,2,745
70,112_7,7__0__420__TZM__112__7__112__7,,0,,[@364.0.17528115@]2,,2,420
270,107_8,27__1__402__TZM__107__8__107__8,,1,,[@360.0.75333692@]1,,2,402
140,43_1,14__1__432__NBM__43__1__43__1,,1,,[@364.0.23225636@]5,,2,432
